"r","ipw_nonparam_delta","ipw_nonparam_delta.s","ipw_nonparam_R.s","ipw_nonparam_var_R.s","ipw_nonparam_normci_lb_R.s","ipw_nonparam_normci_ub_R.s","ipw_nonparam_quantci_lb_R.s","ipw_nonparam_quantci_ub_R.s","ipw_param_delta","ipw_param_delta.s","ipw_param_R.s","ipw_param_var_R.s","ipw_param_normci_lb_R.s","ipw_param_normci_ub_R.s","ipw_param_quantci_lb_R.s","ipw_param_quantci_ub_R.s","smle_param_delta","smle_param_delta.s","smle_param_R.s","smle_param_var_R.s","smle_param_normci_lb_R.s","smle_param_normci_ub_R.s","smle_param_quantci_lb_R.s","smle_param_quantci_ub_R.s"
9,13.2218695026056,5.72649286517713,0.566892347254779,0.00181705890325573,0.48334347842493,0.650441216084627,0.601843273817737,0.766861687988728,12.9043782715328,5.78095039460875,0.552016356544537,0.00624671664872979,0.397105457387117,0.706927255701957,0.402239334518871,0.701599762020113,11.986939719447,5.66467009326446,0.527429833982199,0.00478235075460258,0.391886930594078,0.662972737370319,0.399247981762986,0.664768205552283
10,11.6308711641102,5.53362987246259,0.524229114536328,0.0038889173546055,0.402001192564904,0.646457036507752,0.489800462087485,0.723595348755707,11.8914118839444,5.45389320126051,0.541358649882082,0.00883405357114621,0.357138943555871,0.725578356208293,0.359666433225454,0.697086392220032,12.3595338546864,6.11887542354071,0.504926682876427,0.00510325336086224,0.364910047753709,0.644943317999145,0.360502426656319,0.64263630675655
11,11.7395558826611,5.48788356816116,0.53253056393159,0.00368247444293664,0.413591109502097,0.651470018361083,0.494153185393417,0.735789112309727,11.3071164939409,5.48657582972757,0.514767904561021,0.00718176596944047,0.348667115435254,0.680868693686788,0.340716128391431,0.676000975697798,11.8490430946492,5.885939096553,0.503256165959009,0.00526902041431762,0.360983649907445,0.645528682010573,0.363353582596055,0.657295935699254
12,11.7571683948702,5.65212185882004,0.519261639453414,0.00314040542744863,0.409424571529663,0.629098707377165,0.518373333830942,0.737446024141798,11.9008086212422,5.73530690134762,0.518074184378492,0.00814437046415742,0.341191699165549,0.694956669591436,0.335001647628933,0.689311376123997,11.4980659448277,6.12503795779182,0.467298414604494,0.00669673694337788,0.306904572323437,0.62769225688555,0.297527044909843,0.620241926768663
13,11.1734289409039,6.35479590222571,0.431258216628383,0.00458975724026633,0.29847263226695,0.564043800989815,0.424049110180658,0.704633947464686,11.5910467738744,6.10597448002071,0.473216302277097,0.0102245192413724,0.275028227162432,0.671404377391762,0.255166020088918,0.657364210737291,12.5539311812067,6.09754101634748,0.514292301882654,0.00450051969072004,0.38280391287484,0.645780690890467,0.396133178067777,0.646704680557943
14,13.2775978078948,6.02167383557658,0.546478668604037,0.00315574260219596,0.436373715125114,0.656583622082961,0.506263209760604,0.723197332481591,11.6296977151385,6.18635035884478,0.468055790410445,0.01047869972573,0.267419370819274,0.668692210001616,0.253909181385302,0.64085941096665,11.8989646598838,5.88998338777438,0.505000346153488,0.00623788879882306,0.350198945612154,0.659801746694822,0.356034661254839,0.657233768295349
15,11.3995893602636,5.81616211757854,0.489791962344506,0.00544877327660072,0.345112981772381,0.634470942916631,0.457274840223039,0.709584722768118,11.6349826527199,5.74832991215446,0.505944264488382,0.00852007598375451,0.325027919457892,0.686860609518872,0.298583803217224,0.676464509211904,11.4333258115417,5.98366411310962,0.476647109359097,0.00637172965182528,0.320193804406942,0.633100414311252,0.327023592823616,0.628502002186084
16,11.3711827878026,5.7475566434486,0.494550676855376,0.00566571748999974,0.347019594335173,0.64208175937558,0.425388966099135,0.714182165138296,11.5500328920631,5.7612949135314,0.501188008088667,0.00816770365420278,0.324052324619792,0.678323691557541,0.309799211751262,0.661008573063344,11.9741878715601,6.15353736197618,0.486099815037024,0.00496942456328968,0.347931289669147,0.624268340404901,0.35837451126022,0.634738668211282
17,12.6360571153194,6.19490257314779,0.509744019308256,0.00480991796158328,0.373811018012697,0.645677020603814,0.45100353059797,0.715065201140695,11.9016094365202,6.11465121564268,0.486233248683171,0.0103526203858265,0.286807506929026,0.685658990437315,0.281546380227912,0.660686517660471,11.4083542098297,6.0188313070365,0.472418966282574,0.00664335624942495,0.312665664696063,0.632172267869086,0.318272042675642,0.632634722073307
18,11.6343691367053,5.85313342511326,0.496910115508781,0.00335139285848922,0.383443332681505,0.610376898336057,0.509474642568182,0.726660328671904,11.9965717321798,5.91046063752545,0.507320860536252,0.00785404390208405,0.333619694580908,0.681022026491597,0.333961325562079,0.674440007597869,12.4802068052087,5.45417841800554,0.562973714848282,0.00389226609446869,0.440693179077004,0.685254250619561,0.447653787992175,0.687755470936381
19,12.7511268424346,6.08186856670075,0.523032854911233,0.00269067043799747,0.421364376243501,0.624701333578965,0.542011279243995,0.740443623097703,12.4410540494777,6.0457435971988,0.514048924379313,0.00647677908824612,0.356311184616736,0.671786664141889,0.378543497005349,0.683953009298373,12.1474198166363,6.47711841843442,0.46679060111483,0.00671133007362405,0.306222093583514,0.627359108646145,0.309598907930925,0.625336956515448
20,11.0936521000921,5.99348013687129,0.459737867854938,0.00510849472798838,0.319649348171703,0.599826387538173,0.423581488961768,0.697222342328101,11.300254406073,5.93728942779217,0.474587985859742,0.0118568476537732,0.2611652458653,0.688010725854183,0.24171238561763,0.657200847593239,11.7275806869706,5.95355102405663,0.492346189468468,0.00582068138732291,0.342811144687856,0.64188123424908,0.331859747627334,0.636002639297315
21,11.1585329077957,6.06300992488234,0.456648111809886,0.00738361998653403,0.288229245466863,0.625066978152909,0.339510597968306,0.689099414412374,11.9341305269304,5.93536475384519,0.502656289835988,0.00819996660542203,0.325171102534655,0.680141477137321,0.318154592700912,0.666545243487658,13.2212089699175,6.26893243310878,0.52584272381046,0.00428508557619447,0.397540016319509,0.654145431301412,0.415984597417426,0.655130545670796
22,10.8841260710665,6.32525696852749,0.418854860075346,0.00746030541359418,0.249563663384959,0.588146056765733,0.322281268507569,0.687562620474772,12.7913842583269,5.94936375529788,0.534892890781154,0.00617316776635956,0.380896652868513,0.688889128693796,0.39147393307625,0.693554288136511,12.0272471109437,5.91755871015076,0.507987267945438,0.0055615414680362,0.361818811349605,0.654155724541271,0.366199809762569,0.65529640093543
23,12.0741313018141,5.76131293196893,0.522838307124975,0.00425789189981507,0.394943359913095,0.650733254336855,0.467893244109642,0.726628533685674,12.0299608985213,5.73567295533531,0.523217656007482,0.00772511937057263,0.350948045878499,0.695487266136465,0.353533223627816,0.672026987400699,11.5444715554195,5.82673791140449,0.495278940795765,0.00572116517426772,0.347027707635744,0.643530173955785,0.360919754284543,0.641237114788649
24,12.6127895754266,5.60256445546826,0.555802907678432,0.0025544983047047,0.45674049963505,0.654865315721815,0.549898230158027,0.743962829711672,11.7826568301808,5.72715738568491,0.513933277678507,0.00775979391997766,0.341277480431539,0.686589074925475,0.333088913390678,0.664664245778719,11.9007255275585,5.89763617454594,0.504430535693914,0.00590987900105938,0.353754090386528,0.6551069810013,0.337081612724415,0.63576389969385
25,10.563411545044,5.98304904705502,0.433606366509303,0.00585770401338379,0.283596514373468,0.583616218645139,0.394175997183314,0.691619814049587,11.0979220386444,5.99144916460624,0.460128739078969,0.00962384232544844,0.267850418206743,0.652407059951195,0.264445013794322,0.649259714387382,11.9530041618132,5.59992459251522,0.531504840397735,0.00471033615983909,0.396986338355682,0.666023342439788,0.402744589243203,0.668553323933415
26,11.2745835725066,6.22389553580185,0.447971138288515,0.00501536327641538,0.30916544833786,0.58677682823917,0.43136351638899,0.699716886907029,12.2027836587141,5.91290608179886,0.515446127115724,0.0067125192144927,0.354863395122539,0.676028859108909,0.379071341818858,0.676170064573253,12.5877096153703,5.932295000513,0.528723240225581,0.00458545918120385,0.395999843680312,0.66144663677085,0.397519116710272,0.657615972096278
27,12.0448083172562,6.41480438022166,0.467421630028649,0.00377281774176721,0.347032026504204,0.587811233553093,0.474866759812106,0.704283951058624,11.1668450668794,6.30163647244022,0.435683361352374,0.0116643999282625,0.223999732404802,0.647366990299946,0.190120416644445,0.620791063601982,11.889179395027,5.68625725600773,0.521728366014381,0.00553631238181371,0.375891821739719,0.667564910289043,0.380983834901492,0.655970960340934
28,13.717838692765,6.30503873478311,0.54037666749147,0.00368951419910981,0.421323579554616,0.659429755428323,0.498707820442902,0.721136781151073,12.7879537748897,6.2968721245475,0.507593455888777,0.00752300232564362,0.337592380203379,0.677594531574175,0.347259882347215,0.665050156184073,12.6255953936013,5.95649119966748,0.528220965905002,0.00453391541120198,0.396245629407331,0.660196302402673,0.398324137225379,0.66066506142335
29,11.0915629807808,6.12977152726663,0.447348264812799,0.00783373445776891,0.273871827528178,0.62082470209742,0.335559661115485,0.686064773953957,12.1592912227885,6.0362508039241,0.503568859950389,0.00816924183094475,0.326416497793523,0.680721222107255,0.321699333052972,0.664666211782301,12.1181036543894,6.07793091158161,0.498442076010789,0.00531682374172978,0.35552563158878,0.641358520432798,0.362107374651199,0.653856352223559
30,10.3949516769433,6.109657765403,0.412247602944167,0.00542046708168422,0.267944912944991,0.556550292943342,0.400011887326642,0.687386616569797,11.6039746608407,6.02141986278018,0.481089881805727,0.00899613674070314,0.295187867553366,0.666991896058089,0.292070235705554,0.648524500469022,11.5455153710666,6.0079417519309,0.479629833849862,0.00745835689110698,0.310360746793553,0.648898920906172,0.305816984791483,0.639729464212226
31,11.7649424418175,6.1840357634022,0.474367529294359,0.00354002283682167,0.357751270865553,0.590983787723165,0.475571822832388,0.709031509486705,12.3288909287931,6.03195444825699,0.510746385616092,0.00727045865728395,0.343623095863222,0.677869675368963,0.34193789891861,0.6836799101241,12.3906857896789,5.92248247560661,0.52202141381554,0.00504136108495373,0.382856429915285,0.661186397715795,0.371874696458171,0.652028612811905
32,12.173449587453,6.18106405950221,0.492250408144545,0.004323838465821,0.363368842937189,0.621131973351901,0.471982326253681,0.717291360735229,12.4829772952111,6.081207619665,0.512839967913908,0.00672286652450838,0.352133514899253,0.673546420928563,0.356210275065591,0.672242160415102,12.360680000446,6.10252710529138,0.506295195323301,0.00613325686341169,0.352797574604013,0.659792816042589,0.329538592196064,0.648854898585592
33,10.3466993862737,5.89488909979125,0.430263808803451,0.00696845616263052,0.266648341336707,0.593879276270196,0.370993570808835,0.68120190872143,10.9373727117145,5.85908710560475,0.464305801764496,0.0123699732991037,0.246313853688801,0.682297749840192,0.224766931218096,0.653977826366748,11.9863835043298,5.88460131026169,0.509059483359928,0.0058476003856588,0.359179058882457,0.658939907837399,0.378925972731937,0.664264790284622
34,10.1375912973745,6.41211422179899,0.367491346444434,0.0109885008596615,0.162032287499652,0.572950405389216,0.262441566854313,0.641653595636829,11.5151514541527,6.08486822546226,0.471577230252764,0.0111227093003826,0.264867288430051,0.678287172075478,0.23725673533341,0.64261826660464,11.2984713883652,6.07040598365117,0.462723250341433,0.00751432976407898,0.292820192035569,0.632626308647297,0.293134284485457,0.608963358507972
35,11.1348296986523,6.00117106132451,0.461045096895298,0.00513688596241465,0.320567834987144,0.601522358803453,0.439214149805521,0.709851104076373,11.7401762144924,5.88878819829567,0.498407171178027,0.00912504579526334,0.311177964249505,0.68563637810655,0.289866029275282,0.668564286122299,11.487858746067,6.23386167366688,0.457352165319661,0.00693820841616623,0.29409218414992,0.620612146489402,0.3084526054443,0.620044643610574
36,11.1143042613286,6.0616456799245,0.454608625299602,0.00557967940515667,0.308202012051259,0.601015238547945,0.410266914334197,0.700577238336307,11.6690724848454,5.82937144928597,0.500442605283618,0.00952754662961186,0.309128666606069,0.691756543961167,0.322745264024531,0.666617165849541,11.3923464177081,5.83212794070151,0.488066134327153,0.00650337057214914,0.330004917104306,0.646127351550001,0.338704140069445,0.639514644946288
37,11.8830810686342,6.32890402463262,0.467402099836045,0.00461756773526787,0.334214832382264,0.600589367289827,0.446210109462932,0.703716516764832,11.9001854376989,6.19629428041603,0.47931111554055,0.0101887105372938,0.281470395768133,0.677151835312967,0.277583779291322,0.659783344843029,12.1950184197657,5.70447755691688,0.532228869152747,0.00471327927461972,0.397668348711649,0.666789389593844,0.399691953415721,0.665658629773885
38,11.175566511759,6.33576944874976,0.433069505507104,0.0051854822655009,0.291929331668653,0.574209679345555,0.409164764983763,0.680799821949793,11.4189270077413,6.2130942168253,0.455895093066692,0.011433917091456,0.246313281120766,0.665476905012617,0.23439755986914,0.641207552841772,11.4513823013835,5.53621705520906,0.516545958426327,0.00583319994964566,0.366850197208586,0.666241719644067,0.357168041252244,0.659826235257439
39,11.8558411118747,6.29311409647775,0.469197163061283,0.00443944686829194,0.338603981427515,0.599790344695051,0.458698944987184,0.715251612852814,12.6366538308648,6.06415312201976,0.520114010941079,0.00721098723151093,0.353675648330254,0.686552373551904,0.344774041011946,0.67799880824395,12.1501125220148,6.26430287196252,0.484424291494236,0.00538249920008052,0.340627876632706,0.628220706355766,0.364730585605276,0.639785229971755
40,12.6454724245215,6.31799226661241,0.500375149736529,0.00401625057824752,0.376162315369884,0.624587984103175,0.456979688864915,0.700927444546856,12.5714794824883,6.34496479836361,0.495288934989558,0.00764031011470213,0.323967554722413,0.666610315256702,0.341268932516014,0.668089472709139,11.7064577214419,6.12960065046595,0.476391510026233,0.00597891439996065,0.324837567290028,0.627945452762438,0.330339524134466,0.636465314008536
41,13.3617344865471,6.00697578516587,0.550434429660773,0.00221991886451134,0.458087040364125,0.642781818957422,0.57123017846487,0.74958522832278,12.8477778734473,6.02183410070298,0.53129372565287,0.0063116192344914,0.375580153825549,0.687007297480191,0.383440092904673,0.686612393247288,12.5758491839606,5.93467533344284,0.528089495458327,0.00488085081528953,0.391157846479662,0.665021144436991,0.408811092952164,0.664300885020159
42,12.193901967185,5.90891152874267,0.515420777972127,0.00441171498781058,0.385236123357334,0.645605432586921,0.463408691578069,0.713397932884858,12.6419619256282,5.90881868808665,0.532602714448294,0.00662918883473436,0.373019846233954,0.692185582662635,0.377121911676884,0.688628480809765,11.480448845052,5.69765826299076,0.503707708654056,0.0054278986734802,0.359306131294106,0.648109286014006,0.3660975836413,0.640685390286946
43,12.6911421469679,5.94289500671749,0.531728906831499,0.00333564625563626,0.418529001108693,0.644928812554306,0.508875181557664,0.731123492451411,12.5735659477574,5.97033401570696,0.525167797225271,0.0064857456912718,0.367320907336399,0.683014687114143,0.380289211887349,0.678551949285838,11.8881252637272,6.20277007563536,0.478238163038108,0.00622185546390745,0.323635834626965,0.632840491449251,0.322065168230781,0.636987684586551
44,11.7029065528842,6.10234878204954,0.47856126557333,0.0047800118598556,0.343051511087458,0.614071020059202,0.447364994191939,0.704372145799598,11.9579932548609,6.11400155987652,0.488710067854306,0.00921175216582491,0.30059343615941,0.676826699549201,0.276295486514008,0.662883604856054,12.0430391371103,6.17900434301007,0.486923170085065,0.00616651488994108,0.333009936082275,0.640836404087855,0.340008654059158,0.636194785560213
